"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20180630"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 송파구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","201804","1~10","204,500","31","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","201804","11~20","159,500","21","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","201804","11~20","167,000","16","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","201804","11~20","186,800","14","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","201804","11~20","230,000","30","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","98.55","201805","1~10","180,000","22","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","27.68","201805","11~20","71,500","27","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","201805","11~20","150,000","10","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","84.99","201805","21~31","152,000","12","2008","올림픽로"
"서울특별시 송파구 잠실동","22","0022","0000","리센츠","124.22","201806","11~20","194,000","24","2008","올림픽로"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","178.325","201801","1~10","310,000","9","1986","올림픽로4길"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","178.325","201801","11~20","330,000","10","1986","올림픽로4길"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","151.008","201803","1~10","269,000","7","1986","올림픽로4길"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","151.008","201803","1~10","285,000","9","1986","올림픽로4길"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","99.385","201804","1~10","195,000","8","1986","올림픽로4길"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","151.008","201804","21~30","267,000","7","1986","올림픽로4길"
"서울특별시 송파구 잠실동","86","0086","0000","아시아선수촌아파트","178.325","201805","1~10","320,000","9","1986","올림픽로4길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","95.84","201801","1~10","113,500","7","1983","백제고분로18길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","95.84","201801","1~10","117,500","3","1983","백제고분로18길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","95.84","201801","11~20","117,000","9","1983","백제고분로18길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","95.84","201802","11~20","118,000","3","1983","백제고분로18길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","95.84","201802","11~20","115,000","1","1983","백제고분로18길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","81.14","201803","1~10","106,000","13","1983","백제고분로18길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","81.14","201803","21~31","100,000","6","1983","백제고분로18길"
"서울특별시 송파구 잠실동","320","0320","0000","우성4차","95.84","201803","21~31","120,000","13","1983","백제고분로18길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.04","201801","1~10","145,000","3","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","131.08","201801","1~10","175,000","6","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","82.06","201801","1~10","109,500","4","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201801","1~10","149,000","12","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","131.08","201801","21~31","160,000","3","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","136.34","201801","21~31","172,000","13","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201801","21~31","144,000","1","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","131.08","201802","1~10","178,000","1","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201802","1~10","152,000","8","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201802","11~20","157,000","3","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","136.34","201802","11~20","192,000","15","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201802","11~20","160,500","11","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","131.08","201802","21~28","187,000","4","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201802","21~28","162,000","10","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","131.08","201802","21~28","163,000","1","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201803","1~10","145,000","8","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","82.06","201803","1~10","125,000","5","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201803","1~10","153,000","6","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.04","201803","11~20","150,000","13","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.04","201803","11~20","153,500","7","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201803","11~20","150,000","3","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.04","201803","11~20","153,000","1","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","80.35","201805","1~10","125,000","2","1981","올림픽로4길"
"서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","96.65","201805","11~20","148,000","9","1981","올림픽로4길"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201801","1~10","195,000","22","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","201801","1~10","155,000","25","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201801","1~10","200,000","23","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201801","1~10","175,000","2","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","155,000","17","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","201801","1~10","163,000","17","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","144,000","2","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","146,700","3","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","155,000","3","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","143,000","2","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201801","1~10","140,000","20","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","152,000","18","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","143,000","2","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201801","1~10","161,000","14","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201801","1~10","220,000","21","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","155,000","23","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201801","1~10","137,000","26","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","201801","1~10","160,000","14","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","1~10","160,000","20","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","11~20","170,000","9","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201801","11~20","191,000","2","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201801","11~20","160,000","3","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201801","11~20","173,000","27","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201801","11~20","110,000","21","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","201801","11~20","167,000","19","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201801","11~20","135,000","13","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","11~20","163,000","6","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201801","21~31","165,000","10","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201801","21~31","146,000","13","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","21~31","163,000","13","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201801","21~31","193,000","21","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201801","21~31","160,000","12","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201801","21~31","163,000","18","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201801","21~31","140,000","21","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","1~10","166,500","20","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","1~10","163,000","13","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201802","1~10","170,000","16","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201802","1~10","211,500","11","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","1~10","166,000","7","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","1~10","175,000","15","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201802","11~20","209,000","17","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","11~20","169,000","16","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","201802","11~20","165,000","9","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201802","11~20","140,000","23","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.88","201802","11~20","163,000","4","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","11~20","175,000","22","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201802","11~20","144,000","18","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201802","21~28","178,500","28","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","21~28","167,000","13","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201802","21~28","163,000","14","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201803","1~10","220,000","18","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201803","1~10","142,500","23","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201803","11~20","209,000","22","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201803","11~20","218,000","24","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201803","11~20","160,000","23","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201803","11~20","165,000","5","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201803","21~31","135,000","9","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201803","21~31","142,000","26","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201803","21~31","163,000","23","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201803","21~31","105,000","19","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201803","21~31","132,000","4","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.97","201804","1~10","162,000","17","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201804","1~10","124,500","1","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","119.93","201804","11~20","193,000","20","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201804","11~20","151,900","3","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201804","21~30","150,000","6","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201804","21~30","150,800","4","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","84.8","201805","1~10","160,000","24","2008","올림픽로"
"서울특별시 송파구 잠실동","19","0019","0000","잠실엘스","59.96","201806","11~20","129,000","20","2008","올림픽로"
"서울특별시 송파구 잠실동","175-4","0175","0004","잠실월드메르디앙","82.83","201801","11~20","86,000","5","2005","올림픽로"
"서울특별시 송파구 잠실동","175-4","0175","0004","잠실월드메르디앙","72.33","201802","1~10","80,000","15","2005","올림픽로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","1~10","173,000","1","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201801","1~10","191,300","3","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","81.75","201801","1~10","188,500","13","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","201801","1~10","192,000","2","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","1~10","180,000","3","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","1~10","179,000","7","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","1~10","184,000","6","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","1~10","184,000","15","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201801","1~10","200,000","12","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","201801","1~10","199,000","12","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","1~10","189,000","11","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201801","1~10","192,000","1","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","11~20","189,000","12","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","11~20","179,000","15","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","201801","11~20","193,000","3","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","11~20","190,000","13","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","11~20","184,000","14","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","11~20","188,800","4","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201801","21~31","201,000","11","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","21~31","189,000","14","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201801","21~31","199,800","8","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201801","21~31","172,000","10","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","201802","11~20","191,800","3","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201802","21~28","196,000","13","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","201802","21~28","193,800","8","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201802","21~28","181,800","12","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201802","21~28","197,800","13","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","201802","21~28","194,500","9","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","81.75","201803","1~10","189,000","13","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201803","11~20","182,000","10","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.51","201803","11~20","177,000","15","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","81.75","201803","11~20","184,000","3","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201803","21~31","176,800","6","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201803","21~31","180,000","9","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","82.61","201803","21~31","190,000","5","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201804","11~20","181,500","12","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201804","11~20","182,000","8","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201804","11~20","180,000","8","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201804","21~30","180,000","13","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201804","21~30","180,500","10","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201805","1~10","179,000","13","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201805","1~10","174,000","11","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","81.75","201805","11~20","189,000","11","1978","송파대로"
"서울특별시 송파구 잠실동","27","0027","0000","주공아파트 5단지","76.5","201805","21~31","177,000","10","1978","송파대로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201801","1~10","140,000","10","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201801","1~10","138,000","19","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7","201801","1~10","170,000","21","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201801","1~10","142,500","23","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7","201801","1~10","170,000","13","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","201801","1~10","136,500","17","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7","201801","1~10","165,000","3","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","201801","1~10","138,000","16","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201801","1~10","134,500","4","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","201801","1~10","139,500","31","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201801","1~10","145,000","29","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201801","11~20","130,000","1","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","59.88","201801","11~20","129,500","14","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201801","11~20","150,000","23","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","201801","11~20","150,000","18","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","201801","11~20","147,800","12","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201801","11~20","156,500","5","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.97","201801","21~31","155,000","7","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201801","21~31","156,000","8","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201802","1~10","148,000","3","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","59.88","201802","1~10","133,500","16","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","59.88","201802","1~10","145,000","11","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7","201802","1~10","189,000","25","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","149.45","201802","1~10","201,000","30","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201802","11~20","159,000","13","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","114.7","201802","11~20","165,000","1","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","59.88","201802","11~20","141,000","11","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201802","11~20","160,000","15","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201803","1~10","157,500","15","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201803","1~10","157,500","14","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201803","21~31","163,000","24","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","59.88","201803","21~31","129,500","19","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201804","1~10","157,000","6","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201804","11~20","145,000","14","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201804","21~30","141,000","5","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.95","201805","1~10","136,000","3","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201806","1~10","147,000","10","2007","잠실로"
"서울특별시 송파구 잠실동","35","0035","0000","트리지움","84.83","201806","11~20","140,000","18","2007","잠실로"
"서울특별시 송파구 잠실동","250-5","0250","0005","파크인-수","143.7984","201801","11~20","96,000","8","2010","백제고분로"
"서울특별시 송파구 잠실동","250-5","0250","0005","파크인-수","143.7984","201805","11~20","105,000","13","2010","백제고분로"
"서울특별시 송파구 잠실동","336-5","0336","0005","포스코더샵","84.92","201804","1~10","89,000","13","2004","백제고분로"
"서울특별시 송파구 잠실동","331","0331","0000","현대","84.68","201801","21~31","90,000","1","1990","백제고분로18길"
"서울특별시 송파구 잠실동","331","0331","0000","현대","84.68","201801","21~31","97,000","11","1990","백제고분로18길"
"서울특별시 송파구 잠실동","331","0331","0000","현대","84.68","201803","1~10","73,400","11","1990","백제고분로18길"
"서울특별시 송파구 잠실동","331","0331","0000","현대","84.68","201803","1~10","81,500","10","1990","백제고분로18길"
"서울특별시 송파구 잠실동","331","0331","0000","현대","71.9","201804","1~10","83,000","13","1990","백제고분로18길"
"서울특별시 송파구 잠실동","331","0331","0000","현대","84.67","201804","21~30","100,000","2","1990","백제고분로18길"
"서울특별시 송파구 장지동","895","0895","0000","송파와이즈더샵","96.6882","201801","1~10","112,500","5","2016","위례광장로"
"서울특별시 송파구 장지동","895","0895","0000","송파와이즈더샵","97.0736","201801","1~10","128,000","18","2016","위례광장로"
"서울특별시 송파구 장지동","895","0895","0000","송파와이즈더샵","96.7642","201801","1~10","105,000","4","2016","위례광장로"
"서울특별시 송파구 장지동","895","0895","0000","송파와이즈더샵","97.4802","201801","11~20","120,000","18","2016","위례광장로"
"서울특별시 송파구 장지동","895","0895","0000","송파와이즈더샵","96.5326","201802","21~28","130,000","13","2016","위례광장로"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.96","201801","1~10","70,000","4","2007","송파대로8길"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.96","201801","11~20","70,000","12","2007","송파대로8길"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.96","201801","11~20","73,500","4","2007","송파대로8길"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.95","201801","11~20","74,000","10","2007","송파대로8길"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.96","201801","11~20","76,000","15","2007","송파대로8길"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.95","201802","1~10","73,000","5","2007","송파대로8길"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.96","201804","11~20","83,000","16","2007","송파대로8길"
"서울특별시 송파구 장지동","856","0856","0000","송파파인타운10단지","59.96","201804","21~30","81,400","10","2007","송파대로8길"
"서울특별시 송파구 장지동","854","0854","0000","송파파인타운11단지","84.94","201801","1~10","80,000","9","2007","송파대로8길"
"서울특별시 송파구 장지동","854","0854","0000","송파파인타운11단지","84.94","201801","1~10","79,000","6","2007","송파대로8길"
"서울특별시 송파구 장지동","854","0854","0000","송파파인타운11단지","84.94","201801","1~10","76,500","3","2007","송파대로8길"
"서울특별시 송파구 장지동","854","0854","0000","송파파인타운11단지","84.94","201801","11~20","78,500","4","2007","송파대로8길"
